epoch time,date & time,smell value,skewed latitude,skewed longitude,zipcode,smell description,symptoms,additional comments
1579229744,01/16/2020 21:55:44 -05:00,5,40.4783,-79.9526,15201,industrial,,
1579231548,01/16/2020 22:25:48 -05:00,1,40.433,-79.9247,15217,,,
1579231864,01/16/2020 22:31:04 -05:00,4,40.3852,-80.0015,15234,Industrial ,"Nasal, throat and chest irritation.   Headache",
1579232677,01/16/2020 22:44:37 -05:00,3,40.3793,-79.8612,15110,Industrial ,Eye irritation ,
1579237480,01/17/2020 00:04:40 -05:00,4,40.4539,-79.9831,15222,Rotting eggs,Headache ,
1579240777,01/17/2020 00:59:37 -05:00,2,40.2982,-79.875,15025,Faint odor of butthurt hippies.,Happiness directly caused by angry liberals. ,
1579242995,01/17/2020 01:36:35 -05:00,5,40.4763,-79.933,15201,Rotten eggs ,"Cough, this city is an embarrassment ",
1579260402,01/17/2020 06:26:42 -05:00,5,40.2984,-79.8749,15025,"Trees , hard wood ",Boogers and diarrhea ,
1579260673,01/17/2020 06:31:13 -05:00,3,40.3009,-79.8748,15025,"Wood, soft wood like pine, not so heavy","Mild runny nose, loose p**p",
1579264165,01/17/2020 07:29:25 -05:00,1,40.4457,-79.8999,15208,,,
1579264895,01/17/2020 07:41:35 -05:00,5,40.3281,-79.8871,15045,Clairton mill,"Headache, scratchy throat","ACH, doing Nothing about the dirty air, thanks for nothing"
1579266417,01/17/2020 08:06:57 -05:00,2,40.4577,-79.9273,15206,,,
1579267704,01/17/2020 08:28:24 -05:00,1,40.5245,-79.8343,15139,,,
1579272064,01/17/2020 09:41:04 -05:00,4,40.3415,-79.931,15122,Industrial,,
1579279878,01/17/2020 11:51:18 -05:00,1,40.3803,-80.0772,15243,,,
1579281288,01/17/2020 12:14:48 -05:00,2,40.4425,-79.9549,15213,Rotten-eggs,,Faint smell 
1579283561,01/17/2020 12:52:41 -05:00,1,40.3782,-80.0261,15228,,,
1579286323,01/17/2020 13:38:43 -05:00,4,40.4528,-79.9148,15206,Industrial,,
1579286469,01/17/2020 13:41:09 -05:00,1,40.499,-79.8684,15238,,,
1579288066,01/17/2020 14:07:46 -05:00,5,40.4392,-79.7694,15146,Coffee,Diarrhea from coffee too strong from starbucks,
1579288915,01/17/2020 14:21:55 -05:00,3,40.385,-80.0017,15234,Industrial,"Eye, nose, throat irritations ",
1579298622,01/17/2020 17:03:42 -05:00,3,40.3802,-79.8619,15110,Industrial ,Eye irritation ,
1579298885,01/17/2020 17:08:05 -05:00,1,40.3557,-80.0533,15241,,,
1579300978,01/17/2020 17:42:58 -05:00,4,40.3538,-80.0347,15234,Burning odor. Chemical more than wood. ,Runny nose. ,
1579305633,01/17/2020 19:00:33 -05:00,1,40.4331,-79.9306,15217,,,
1579306116,01/17/2020 19:08:36 -05:00,5,40.4045,-79.8854,15120,,,
1579307586,01/17/2020 19:33:06 -05:00,3,40.3848,-80.0018,15234,Watering eyes,Headache,
1579307704,01/17/2020 19:35:04 -05:00,1,40.3286,-79.9682,15236,,,
1579307929,01/17/2020 19:38:49 -05:00,3,40.3058,-79.9104,15025,Coke Works toxic sulfur gases ,Annoyance ,
1579310204,01/17/2020 20:16:44 -05:00,5,40.3625,-79.9722,15227,Wood Smoke,"Headache, prickly skin, rough throat.",Purple air spiked at 150.  Now at 80.  Wood burner next door.
1579314675,01/17/2020 21:31:15 -05:00,1,40.5395,-79.7828,15144,,,
1579315807,01/17/2020 21:50:07 -05:00,4,40.3845,-80.0011,15234,Industrial like USX.,COUGHING and lung irritation. ,
1579317870,01/17/2020 22:24:30 -05:00,4,40.3807,-80.0483,15228,Rotten eggs,,
1579318455,01/17/2020 22:34:15 -05:00,1,40.3032,-79.8802,15025,,,Smells just like air!
1579321144,01/17/2020 23:19:04 -05:00,2,40.3865,-79.9679,15227,Odor of incoming snow caused by... global warming? ,Sprouting oxymorons and non-truths,
1579325327,01/18/2020 00:28:47 -05:00,1,40.3804,-80.0758,15243,,,
1579337537,01/18/2020 03:52:17 -05:00,4,40.3612,-80.0074,15234,Steel mill fallout,Sulfuric acid snow,
1579339628,01/18/2020 04:27:08 -05:00,5,40.3819,-80.0471,15228,Industrial ,Nausea ,
1579342760,01/18/2020 05:19:20 -05:00,1,40.355,-80.0559,15241,,,
1579345214,01/18/2020 06:00:14 -05:00,1,40.4286,-79.9199,15217,,,I'm sick so opening my window is key. Thank goodness the Clariton Coke Works isn't pumping out its gunk right now.  I'd be really ill. 
1579352486,01/18/2020 08:01:26 -05:00,1,40.4329,-79.8602,15221,,,
1579352887,01/18/2020 08:08:07 -05:00,2,40.3815,-80.0494,15228,Smoke,,
1579359079,01/18/2020 09:51:19 -05:00,2,40.3834,-80.0037,15234,I industrial ,,
1579360061,01/18/2020 10:07:41 -05:00,4,40.413,-80.0222,15216,Rotten eggs,,
1579362432,01/18/2020 10:47:12 -05:00,5,40.4435,-79.9986,15222,industrial ,Headsche,Voulenteering downtown to clean up today - oppressive with the industrial fumes. Sad. 
1579365085,01/18/2020 11:31:25 -05:00,3,40.5567,-80.0615,15237,Sulfur. Hydrogen Sulfide.  Clairton Coke Works.,Sore throat.,
1579365777,01/18/2020 11:42:57 -05:00,5,40.4616,-79.9263,15206,"Rotten eggs, sulfuric. f*ck*ng disgusting!","Eye irritation, difficulties breathing, headache, exhaustion ",h*ll WITH THE LID OFF 
1579366307,01/18/2020 11:51:47 -05:00,4,40.4264,-79.9004,15218,,,
1579367893,01/18/2020 12:18:13 -05:00,3,40.468,-79.9284,15206,Rotten eggs,Headache,
1579369221,01/18/2020 12:40:21 -05:00,3,40.4582,-79.9306,15206,Smoke,,
1579373324,01/18/2020 13:48:44 -05:00,1,40.3936,-80.0644,15220,,,
1579374146,01/18/2020 14:02:26 -05:00,5,40.4349,-79.8711,15221,Rotten eggs,,
1579379392,01/18/2020 15:29:52 -05:00,2,40.4274,-79.8795,15218,Manure,,
1579380567,01/18/2020 15:49:27 -05:00,5,40.2986,-79.8757,15025,,,
1579381280,01/18/2020 16:01:20 -05:00,5,40.3736,-79.8471,15110,,,
1579382609,01/18/2020 16:23:29 -05:00,4,40.4272,-79.9399,15207,Industrial,,
1579384018,01/18/2020 16:46:58 -05:00,5,40.4677,-79.9266,15206,Industrial,,
1579385349,01/18/2020 17:09:09 -05:00,4,40.5207,-79.8444,15139,Sulphur,,
1579389431,01/18/2020 18:17:11 -05:00,3,40.403,-79.8428,15104,Sulphur smell,Nose irritation,
1579392090,01/18/2020 19:01:30 -05:00,1,40.357,-79.9817,15236,,,Smells like nature
1579393427,01/18/2020 19:23:47 -05:00,5,40.3095,-79.875,15037,gas,,
1579400565,01/18/2020 21:22:45 -05:00,1,40.3696,-80.0433,15228,,,
1579405032,01/18/2020 22:37:12 -05:00,3,40.4294,-79.8969,15218,burning smell,,
1579408223,01/18/2020 23:30:23 -05:00,3,40.3837,-80.0037,15234,Idustrial,Throat and lung irr6,
1579464835,01/19/2020 15:13:55 -05:00,3,40.4886,-80.0496,15202,,Eyes burning ,
1579465336,01/19/2020 15:22:16 -05:00,3,40.464,-79.86,15235,Diesel for several  hours,Sickening,
1579465420,01/19/2020 15:23:40 -05:00,2,40.3556,-80.0345,15234,,,
1579465921,01/19/2020 15:32:01 -05:00,3,40.3811,-79.8604,15110,Industrial ,Eye irritation ,
1579467306,01/19/2020 15:55:06 -05:00,1,40.4172,-79.9704,15210,,,We shouldnt have to rely on bitter cold days for great air to breathe!
1579471479,01/19/2020 17:04:39 -05:00,1,40.4149,-80.0637,15205,,,
1579472974,01/19/2020 17:29:34 -05:00,5,40.3012,-79.8668,15037,sulfur ,,
1579480402,01/19/2020 19:33:22 -05:00,4,40.2583,-79.9316,15025,Industrial,Nose and throat,
1579480803,01/19/2020 19:40:03 -05:00,1,40.3386,-79.817,15132,,,
1579483424,01/19/2020 20:23:44 -05:00,1,40.3386,-80.0982,15241,,,Beautiful crisp night for a walk. 
1579486005,01/19/2020 21:06:45 -05:00,1,40.4658,-79.9416,15224,,,
1579495612,01/19/2020 23:46:52 -05:00,1,40.456,-79.958,15213,,,
1579496378,01/19/2020 23:59:38 -05:00,1,40.3714,-79.7795,15137,,,
1579499584,01/20/2020 00:53:04 -05:00,3,40.4187,-80.0294,15216,Sulfur,Sore throat,
1579501077,01/20/2020 01:17:57 -05:00,2,40.3838,-80.0034,15234,,,
1579517118,01/20/2020 05:45:18 -05:00,1,40.4448,-79.8993,15208,,,
1579518486,01/20/2020 06:08:06 -05:00,1,40.3829,-80.0774,15243,,,
1579524604,01/20/2020 07:50:04 -05:00,4,40.349,-79.8859,15034,Exhaust industry ,Nose irritated sneezing,
1579527382,01/20/2020 08:36:22 -05:00,3,40.3474,-79.9363,15122,Industrial,"Sinus drainage, head pressure",
1579529241,01/20/2020 09:07:21 -05:00,3,40.3702,-80.0402,15228,Rotten eggs,,
1579531908,01/20/2020 09:51:48 -05:00,4,40.4385,-79.9231,15217,Industrial,,
1579542066,01/20/2020 12:41:06 -05:00,3,40.3883,-80.0547,15216,Woodsmoke ,Nose burning headache ,On Parker driving past overlook 
1579544368,01/20/2020 13:19:28 -05:00,1,40.4319,-79.9175,15217,,,
1579546770,01/20/2020 13:59:30 -05:00,3,40.4443,-79.8546,15235,"Industrial, Sulfur",,
1579548132,01/20/2020 14:22:12 -05:00,2,40.3544,-80.056,15241,,,
1579553892,01/20/2020 15:58:12 -05:00,1,40.5104,-80.0727,15202,,,
1579554009,01/20/2020 16:00:09 -05:00,1,40.3545,-80.0499,15228,,,
1579557551,01/20/2020 16:59:11 -05:00,3,40.3849,-80.0024,15234,I industrial like USX,Nose irritation ,
1579564875,01/20/2020 19:01:15 -05:00,4,40.2596,-79.9325,15025,Industrial,Nose and throat,
1579565113,01/20/2020 19:05:13 -05:00,1,40.3551,-80.0558,15241,,,
1579565957,01/20/2020 19:19:17 -05:00,2,40.4216,-79.9854,15210,Industrial ,,
1579570088,01/20/2020 20:28:08 -05:00,3,40.3787,-79.8621,15110,Industrial ,Eye irritation ,
1579579211,01/20/2020 23:00:11 -05:00,1,40.3827,-80.0764,15243,,,
1579586896,01/21/2020 01:08:16 -05:00,2,40.3005,-79.8717,15025,Hippies,"If you were born without a functioning brain, report the odor of sulfur, rotten eggs, or industrial today. ",
1579604336,01/21/2020 05:58:56 -05:00,2,40.3802,-80.0579,15243,industrial ,,
1579609480,01/21/2020 07:24:40 -05:00,4,40.4453,-80.0096,15212,Smog,,
1579609984,01/21/2020 07:33:04 -05:00,4,40.4348,-80.022,15211,"Chemical, heavy exhaust",Headache,
1579610653,01/21/2020 07:44:13 -05:00,1,40.3559,-80.0555,15241,,,
1579611041,01/21/2020 07:50:41 -05:00,4,40.4278,-80.0388,15220,Rotten eggs ,,
1579613053,01/21/2020 08:24:13 -05:00,2,40.4329,-79.9294,15217,No Sulphur Dioxide this AM,I can breathe without feeling nauseous!! ,Shut. It. Down. (Clariton Coke Works)
1579613103,01/21/2020 08:25:03 -05:00,4,40.3858,-79.8627,15110,,,
1579614403,01/21/2020 08:46:43 -05:00,4,40.3454,-79.933,15122,Industrial ,"Heavily congested, runny noses (clear mucus), headache",
1579614584,01/21/2020 08:49:44 -05:00,3,40.3476,-79.9351,15122,Industrial,Sinus irritation,
1579620947,01/21/2020 10:35:47 -05:00,1,40.3822,-80.0778,15243,,,
1579622815,01/21/2020 11:06:55 -05:00,3,40.464,-79.9606,15224,,,
1579626897,01/21/2020 12:14:57 -05:00,4,40.3888,-79.8815,15122,Copper,"Vomiting, ear ache, trouble breathing ",
1579627755,01/21/2020 12:29:15 -05:00,4,40.4191,-79.9263,15217,sulphurous,,
1579631942,01/21/2020 13:39:02 -05:00,4,40.3157,-79.8847,15045,chemical ,,tan smoke from uss clairton 
1579637784,01/21/2020 15:16:24 -05:00,4,40.4158,-79.9259,15217,,,
1579639505,01/21/2020 15:45:05 -05:00,5,40.4312,-79.7947,15146,industrial,"Headache, red burning eyes",
1579643760,01/21/2020 16:56:00 -05:00,3,40.3619,-79.8603,15122,,,
1579644790,01/21/2020 17:13:10 -05:00,1,40.355,-80.0559,15241,,,
1579647693,01/21/2020 18:01:33 -05:00,1,40.4273,-79.9916,15203,,,
1579647707,01/21/2020 18:01:47 -05:00,4,40.2604,-79.9316,15025,Industrial,Nose and throat,
1579647710,01/21/2020 18:01:50 -05:00,1,40.4334,-79.9176,15217,,,
1579647790,01/21/2020 18:03:10 -05:00,1,40.4511,-79.931,15232,,,
1579648768,01/21/2020 18:19:28 -05:00,1,40.4465,-79.9697,15219,,,
1579649142,01/21/2020 18:25:42 -05:00,1,40.3967,-80.0205,15226,,,
1579649909,01/21/2020 18:38:29 -05:00,3,40.4498,-79.8992,15208,Sewage smell ,,This was true at 10:30 am and again around 5:30 pm in this area.
1579652038,01/21/2020 19:13:58 -05:00,1,40.4478,-79.9283,15217,,,
1579654521,01/21/2020 19:55:21 -05:00,1,40.4515,-79.7086,15239,,,
1579660112,01/21/2020 21:28:32 -05:00,4,40.3263,-79.829,15132,Mark Dixon's breath ,sh*t smell ,
1579664707,01/21/2020 22:45:07 -05:00,1,40.6296,-80.0524,15090,,,
1579665502,01/21/2020 22:58:22 -05:00,3,40.3795,-79.8633,15110,Industrial ,Eye irritation ,
1579665636,01/21/2020 23:00:36 -05:00,3,40.2911,-79.882,15025,Rotten eggs,Throat irritation ,Smelled on Rt 51 west Mifflin and in clairton where I live
1579666811,01/21/2020 23:20:11 -05:00,3,40.4299,-79.9804,15203,Sulfur ,,
1579670277,01/22/2020 00:17:57 -05:00,5,40.4024,-79.8566,15104,Rotten eggs,Can’t sleep/headache,Can smell Edgar T mill inside the house 
1579672059,01/22/2020 00:47:39 -05:00,3,40.428,-79.8794,15218,Rotten eggs,,
1579673028,01/22/2020 01:03:48 -05:00,5,40.4239,-79.8785,15218,,,
1579673029,01/22/2020 01:03:49 -05:00,3,40.4067,-79.9377,15207,Egg/ sulfur/ sewage,Stomach turning,
1579674281,01/22/2020 01:24:41 -05:00,5,40.4273,-79.8606,15221,Night pollution,Breathing,
1579677111,01/22/2020 02:11:51 -05:00,3,40.4341,-79.8081,15235,Diesel fumes. ,No. ,Mild foggy haze in the air of Wilkins township. 
1579678204,01/22/2020 02:30:04 -05:00,5,40.4006,-79.8565,15104,"Industrial, strong rotten egg ",A pounding headache ,This is among the worst I’ve ever smelled in North Braddock. 
1579680818,01/22/2020 03:13:38 -05:00,2,40.3011,-79.8719,15025,"Hotdogs, kielbasa ",It's making me hungry,
1579681216,01/22/2020 03:20:16 -05:00,5,40.4975,-79.906,15215,Sulfuric chemical bitter ,Headache eyes nose and throat irritation ,
1579683597,01/22/2020 03:59:57 -05:00,5,40.4189,-79.848,15221,Awful sulfur from the mill ,Sleeplessness. Difficulty breathing!,The stench woke me up from a deep sleep and is causing shortness of breath like always. HELP!! Stop this! Shut down the mill!!!
1579684288,01/22/2020 04:11:28 -05:00,5,40.4537,-79.9255,15232,Industrialchemical,CaNt sleep naseau,Shut them down
1579684336,01/22/2020 04:12:16 -05:00,3,40.4221,-79.8964,15218,,Sore throat,
1579685336,01/22/2020 04:28:56 -05:00,5,40.4495,-79.9029,15208,Rotten eggs ,,
1579685808,01/22/2020 04:36:48 -05:00,5,40.4374,-79.8953,15221,Rotten eggs,"Insomnia, headache.","Smell woke me up from my sleep, in my own apartment near Regents Square. Cannot wait until my lease ends & I can relocate, since no sensible action is being taken to fix this issue."
1579686618,01/22/2020 04:50:18 -05:00,4,40.4466,-79.8993,15208,,,
1579687022,01/22/2020 04:57:02 -05:00,5,40.3755,-79.845,15110,,,
1579687165,01/22/2020 04:59:25 -05:00,4,40.4397,-79.9197,15217,Sulphur,,
1579687364,01/22/2020 05:02:44 -05:00,5,40.4126,-79.8746,15104,Braddock mill,Sulfur,Has my daughter coughing last two days 2year born withBDP! 
1579687527,01/22/2020 05:05:27 -05:00,4,40.425,-79.9366,15217,Sulfuric stink ,,
1579687761,01/22/2020 05:09:21 -05:00,4,40.4589,-79.9427,15224,Strong sulfur; acrid ,,
1579689931,01/22/2020 05:45:31 -05:00,4,40.4333,-79.8766,15218,Industrial ,"Headache, nausea ",
1579690244,01/22/2020 05:50:44 -05:00,5,40.462,-79.926,15206,,"Coughing, shortness of breath, nausea ",
1579690758,01/22/2020 05:59:18 -05:00,4,40.4352,-79.8634,15221,Toxic mixed industrial,Headache,
1579690887,01/22/2020 06:01:27 -05:00,5,40.4504,-79.9048,15208,Sulfur ,Sleep deprivation ,
1579691105,01/22/2020 06:05:05 -05:00,5,40.449,-79.9273,15217,,,
1579691274,01/22/2020 06:07:54 -05:00,4,40.4479,-79.9053,15208,Industrial ,,
1579691429,01/22/2020 06:10:29 -05:00,3,40.4809,-79.9404,15201,"Exhaust, diesel",Nauseaus ,
1579691813,01/22/2020 06:16:53 -05:00,4,40.43,-79.8969,15218,Sulfur ,Sleep disruption ,
1579692096,01/22/2020 06:21:36 -05:00,5,40.4246,-79.8775,15218,,,
1579692137,01/22/2020 06:22:17 -05:00,5,40.4241,-79.8779,15218,Sulphuric ,Burning nostrils all night,
1579692307,01/22/2020 06:25:07 -05:00,3,40.4331,-79.9173,15217,,,
1579692511,01/22/2020 06:28:31 -05:00,5,40.4628,-79.9401,15224,Pollution ,,
1579692540,01/22/2020 06:29:00 -05:00,5,40.4271,-79.8826,15218,Whole house smells of sulfur. Could smell it in bedroom in early hours. Winds from south. Indoor and outdoor PM counts very high.,,
1579692550,01/22/2020 06:29:10 -05:00,5,40.4771,-79.9199,15206,Sulfurous,,
1579692565,01/22/2020 06:29:25 -05:00,4,40.432,-79.8763,15218,Burning rubber,"Burning eyes, nose and throat ",Please insist this stop!!
1579692680,01/22/2020 06:31:20 -05:00,5,40.47,-79.9153,15206,Industrial /sulfur ,Stomachache,Can smell it in my house again. Kept me up all night. So tired of rampant pollution that goes unpunished. This is why the tech industry workers are leaving 
1579692802,01/22/2020 06:33:22 -05:00,5,40.4626,-79.9408,15224,CLAIRTON CLAIRTON CLAYRTON,Depression!,Something must be done. This is been happening for over a decade and I feel that no progress has been done.
1579692820,01/22/2020 06:33:40 -05:00,3,40.4354,-79.9789,15219,,,
1579692915,01/22/2020 06:35:15 -05:00,4,40.4368,-79.9113,15217,Sulfurous ,The smell is so strong even inside the house that it woke me up at 5 am,"If our clean air advocates can warn us in advance that this might happen today, why can't ACHD tell the polluters to reduce operations until the inversion is over?"
1579692952,01/22/2020 06:35:52 -05:00,4,40.4711,-79.9232,15206,Sulfur,,
1579693761,01/22/2020 06:49:21 -05:00,5,40.4592,-79.9399,15224,"Industrial, sulfur, ","Coughing, headache, hard to breath",This odor is so bad my young children are coughing INSIDE our house. 
1579693947,01/22/2020 06:52:27 -05:00,5,40.4343,-79.962,15213,"Industrial, chemical",,
1579693961,01/22/2020 06:52:41 -05:00,5,40.4348,-79.8748,15218,"Strong smoke, indoors, worst in a long time","Stinging eyes, throat. Weeks off lifespan. ",
1579694051,01/22/2020 06:54:11 -05:00,5,40.363,-79.8723,15122,"Hydrogen sulfate, sulfur dioxide, Clairton Works and Irvin Works",,
1579694123,01/22/2020 06:55:23 -05:00,5,40.4634,-79.9389,15224,Industrial,,
1579694165,01/22/2020 06:56:05 -05:00,4,40.4681,-79.9281,15206,Rotten eggs,,
1579694189,01/22/2020 06:56:29 -05:00,4,40.4213,-79.8807,15218,Industrial / rotten eggs,,
1579694229,01/22/2020 06:57:09 -05:00,4,40.3928,-79.8856,15122,Sulfur.. ,,Beautiful clear morning.. 
1579694300,01/22/2020 06:58:20 -05:00,5,40.4569,-79.911,15208,Clairton,,
1579694366,01/22/2020 06:59:26 -05:00,5,40.4565,-79.9111,15208,Burning tires,,
1579694443,01/22/2020 07:00:43 -05:00,4,40.4316,-79.9216,15217,"Rotten eggs, chemical",Burning eyes,It’s disgusting to wake up in the morning and breathe this in! I worry about the effect on my small children
1579694444,01/22/2020 07:00:44 -05:00,4,40.4771,-79.9296,15206,Sulfur,,
1579694452,01/22/2020 07:00:52 -05:00,3,40.4528,-79.9097,15208,Industrial inside my house ,,
1579694540,01/22/2020 07:02:20 -05:00,3,40.4639,-79.9338,15206,Sulfuric and Smokey ,,
1579694547,01/22/2020 07:02:27 -05:00,5,40.4271,-79.8655,15221,"Industrial, acrid",Sinus irritation,
1579694831,01/22/2020 07:07:11 -05:00,5,40.4474,-79.9205,15232,,,
1579694884,01/22/2020 07:08:04 -05:00,4,40.3845,-79.9548,15227,Rotten eggs,,
1579695006,01/22/2020 07:10:06 -05:00,4,40.4823,-79.9496,15201,,,
1579695034,01/22/2020 07:10:34 -05:00,4,40.5403,-79.9358,15116,Industrial / Warm Flyash / Sulfur / Burning Plastic,,
1579695072,01/22/2020 07:11:12 -05:00,5,40.4298,-79.8789,15218,"Sulfur, industrial ","Headache, sore throat ",Smell started around 3AM and has persisted 
1579695205,01/22/2020 07:13:25 -05:00,4,40.4334,-79.8951,15218,,,
1579695265,01/22/2020 07:14:25 -05:00,5,40.424,-79.8893,15218,Rotten eggs,Headache,This smell is like this daily in this area 
1579695272,01/22/2020 07:14:32 -05:00,4,40.4441,-79.916,15217,Industrial,,
1579695378,01/22/2020 07:16:18 -05:00,4,40.4275,-79.915,15217,Sulfury,"Headache, cough, nasal congestion","All these symptoms disappear when i get to work, well beyond Allegheny County.   We have the filthiest air in the nation.  You are allowing this!!  "
